timestamp,line,status
2024-03-09 18:20:06.573336,M1,Alt kører efter planen
2024-03-09 18:20:06.573336,M2,Alt kører efter planen
2024-03-09 18:20:06.573336,M3,Alt kører efter planen
2024-03-09 18:20:06.573336,M4,Alt kører efter planen
2024-03-09 18:10:06.465849,M1,Alt kører efter planen
2024-03-09 18:10:06.465849,M2,Alt kører efter planen
2024-03-09 18:10:06.465849,M3,Alt kører efter planen
2024-03-09 18:10:06.465849,M4,Alt kører efter planen
2024-03-09 18:00:05.151358,M1,Alt kører efter planen
2024-03-09 18:00:05.151358,M2,Alt kører efter planen
2024-03-09 18:00:05.151358,M3,Alt kører efter planen
2024-03-09 18:00:05.151358,M4,Alt kører efter planen
2024-03-09 17:50:07.203062,M1,Alt kører efter planen
2024-03-09 17:50:07.203062,M2,Alt kører efter planen
2024-03-09 17:50:07.203062,M3,Alt kører efter planen
2024-03-09 17:50:07.203062,M4,Alt kører efter planen
2024-03-09 17:40:08.160682,M1,Alt kører efter planen
2024-03-09 17:40:08.160682,M2,Alt kører efter planen
2024-03-09 17:40:08.160682,M3,Alt kører efter planen
2024-03-09 17:40:08.160682,M4,Alt kører efter planen
2024-03-09 17:30:05.775304,M1,Alt kører efter planen
2024-03-09 17:30:05.775304,M2,Alt kører efter planen
2024-03-09 17:30:05.775304,M3,Alt kører efter planen
2024-03-09 17:30:05.775304,M4,Alt kører efter planen
2024-03-09 17:20:06.886256,M1,Alt kører efter planen
2024-03-09 17:20:06.886256,M2,Alt kører efter planen
2024-03-09 17:20:06.886256,M3,Alt kører efter planen
2024-03-09 17:20:06.886256,M4,Alt kører efter planen
2024-03-09 17:10:08.346449,M1,Alt kører efter planen
2024-03-09 17:10:08.346449,M2,Alt kører efter planen
2024-03-09 17:10:08.346449,M3,Alt kører efter planen
2024-03-09 17:10:08.346449,M4,Alt kører efter planen
2024-03-09 17:00:08.783127,M1,Alt kører efter planen
2024-03-09 17:00:08.783127,M2,Alt kører efter planen
2024-03-09 17:00:08.783127,M3,Alt kører efter planen
2024-03-09 17:00:08.783127,M4,Alt kører efter planen
2024-03-09 16:50:08.413393,M1,Alt kører efter planen
2024-03-09 16:50:08.413393,M2,Alt kører efter planen
2024-03-09 16:50:08.413393,M3,Alt kører efter planen
2024-03-09 16:50:08.413393,M4,Alt kører efter planen
2024-03-09 16:40:05.590933,M1,Alt kører efter planen
2024-03-09 16:40:05.590933,M2,Alt kører efter planen
2024-03-09 16:40:05.590933,M3,Alt kører efter planen
2024-03-09 16:40:05.590933,M4,Alt kører efter planen
2024-03-09 16:30:06.342532,M1,Alt kører efter planen
2024-03-09 16:30:06.342532,M2,Alt kører efter planen
2024-03-09 16:30:06.342532,M3,Alt kører efter planen
2024-03-09 16:30:06.342532,M4,Alt kører efter planen
2024-03-09 16:20:09.614331,M1,Alt kører efter planen
2024-03-09 16:20:09.614331,M2,Alt kører efter planen
2024-03-09 16:20:09.614331,M3,Alt kører efter planen
2024-03-09 16:20:09.614331,M4,Alt kører efter planen
2024-03-09 16:10:06.590500,M1,Alt kører efter planen
2024-03-09 16:10:06.590500,M2,Alt kører efter planen
2024-03-09 16:10:06.590500,M3,Alt kører efter planen
2024-03-09 16:10:06.590500,M4,Alt kører efter planen
2024-03-09 16:00:07.403659,M1,Alt kører efter planen
2024-03-09 16:00:07.403659,M2,Alt kører efter planen
2024-03-09 16:00:07.403659,M3,Alt kører efter planen
2024-03-09 16:00:07.403659,M4,Alt kører efter planen
2024-03-09 15:50:06.592346,M1,Alt kører efter planen
2024-03-09 15:50:06.592346,M2,Alt kører efter planen
2024-03-09 15:50:06.592346,M3,Alt kører efter planen
2024-03-09 15:50:06.592346,M4,Alt kører efter planen
2024-03-09 15:40:07.960102,M1,Alt kører efter planen
2024-03-09 15:40:07.960102,M2,Alt kører efter planen
2024-03-09 15:40:07.960102,M3,Alt kører efter planen
2024-03-09 15:40:07.960102,M4,Alt kører efter planen
2024-03-09 15:30:08.711702,M1,Alt kører efter planen
2024-03-09 15:30:08.711702,M2,Alt kører efter planen
2024-03-09 15:30:08.711702,M3,Alt kører efter planen
2024-03-09 15:30:08.711702,M4,Alt kører efter planen
2024-03-09 15:20:07.788439,M1,Alt kører efter planen
2024-03-09 15:20:07.788439,M2,Alt kører efter planen
2024-03-09 15:20:07.788439,M3,Alt kører efter planen
2024-03-09 15:20:07.788439,M4,Alt kører efter planen
2024-03-09 15:10:06.625721,M1,Alt kører efter planen
2024-03-09 15:10:06.625721,M2,Alt kører efter planen
2024-03-09 15:10:06.625721,M3,Alt kører efter planen
2024-03-09 15:10:06.625721,M4,Alt kører efter planen
2024-03-09 15:00:06.032034,M1,Alt kører efter planen
2024-03-09 15:00:06.032034,M2,Alt kører efter planen
2024-03-09 15:00:06.032034,M3,Alt kører efter planen
2024-03-09 15:00:06.032034,M4,Alt kører efter planen
2024-03-09 14:50:06.521613,M1,Vi er ramt af forsinkelser. Vi kører snart normalt!
2024-03-09 14:50:06.521613,M2,Vi er ramt af forsinkelser. Vi kører snart normalt!
2024-03-09 14:50:06.521613,M3,Vi kører efter planen
2024-03-09 14:50:06.521613,M4,Vi kører efter planen
2024-03-09 14:40:06.473355,M1,Alt kører efter planen
2024-03-09 14:40:06.473355,M2,Alt kører efter planen
2024-03-09 14:40:06.473355,M3,Alt kører efter planen
2024-03-09 14:40:06.473355,M4,Alt kører efter planen
2024-03-09 14:30:07.163361,M1,Alt kører efter planen
2024-03-09 14:30:07.163361,M2,Alt kører efter planen
2024-03-09 14:30:07.163361,M3,Alt kører efter planen
2024-03-09 14:30:07.163361,M4,Alt kører efter planen
2024-03-09 14:20:05.564896,M1,Alt kører efter planen
2024-03-09 14:20:05.564896,M2,Alt kører efter planen
2024-03-09 14:20:05.564896,M3,Alt kører efter planen
2024-03-09 14:20:05.564896,M4,Alt kører efter planen
2024-03-09 14:10:06.289167,M1,Alt kører efter planen
2024-03-09 14:10:06.289167,M2,Alt kører efter planen
2024-03-09 14:10:06.289167,M3,Alt kører efter planen
2024-03-09 14:10:06.289167,M4,Alt kører efter planen
2024-03-09 14:00:07.970222,M1,Alt kører efter planen
2024-03-09 14:00:07.970222,M2,Alt kører efter planen
2024-03-09 14:00:07.970222,M3,Alt kører efter planen
2024-03-09 14:00:07.970222,M4,Alt kører efter planen
2024-03-09 13:50:07.112396,M1,Alt kører efter planen
2024-03-09 13:50:07.112396,M2,Alt kører efter planen
2024-03-09 13:50:07.112396,M3,Alt kører efter planen
2024-03-09 13:50:07.112396,M4,Alt kører efter planen
2024-03-09 13:40:09.675094,M1,Alt kører efter planen
2024-03-09 13:40:09.675094,M2,Alt kører efter planen
2024-03-09 13:40:09.675094,M3,Alt kører efter planen
2024-03-09 13:40:09.675094,M4,Alt kører efter planen
2024-03-09 13:30:08.436178,M1,Alt kører efter planen
2024-03-09 13:30:08.436178,M2,Alt kører efter planen
2024-03-09 13:30:08.436178,M3,Alt kører efter planen
2024-03-09 13:30:08.436178,M4,Alt kører efter planen
2024-03-09 13:20:08.751060,M1,Alt kører efter planen
2024-03-09 13:20:08.751060,M2,Alt kører efter planen
2024-03-09 13:20:08.751060,M3,Alt kører efter planen
2024-03-09 13:20:08.751060,M4,Alt kører efter planen
2024-03-09 13:10:07.726511,M1,Alt kører efter planen
2024-03-09 13:10:07.726511,M2,Alt kører efter planen
2024-03-09 13:10:07.726511,M3,Alt kører efter planen
2024-03-09 13:10:07.726511,M4,Alt kører efter planen
2024-03-09 13:00:07.982563,M1,Alt kører efter planen
2024-03-09 13:00:07.982563,M2,Alt kører efter planen
2024-03-09 13:00:07.982563,M3,Alt kører efter planen
2024-03-09 13:00:07.982563,M4,Alt kører efter planen
2024-03-09 12:50:08.846883,M1,Alt kører efter planen
2024-03-09 12:50:08.846883,M2,Alt kører efter planen
2024-03-09 12:50:08.846883,M3,Alt kører efter planen
2024-03-09 12:50:08.846883,M4,Alt kører efter planen
2024-03-09 12:40:07.442362,M1,Alt kører efter planen
2024-03-09 12:40:07.442362,M2,Alt kører efter planen
2024-03-09 12:40:07.442362,M3,Alt kører efter planen
2024-03-09 12:40:07.442362,M4,Alt kører efter planen
2024-03-09 12:30:07.135852,M1,Alt kører efter planen
2024-03-09 12:30:07.135852,M2,Alt kører efter planen
2024-03-09 12:30:07.135852,M3,Alt kører efter planen
2024-03-09 12:30:07.135852,M4,Alt kører efter planen
2024-03-09 12:20:05.399760,M1,Alt kører efter planen
2024-03-09 12:20:05.399760,M2,Alt kører efter planen
2024-03-09 12:20:05.399760,M3,Alt kører efter planen
2024-03-09 12:20:05.399760,M4,Alt kører efter planen
2024-03-09 12:10:08.546637,M1,Alt kører efter planen
2024-03-09 12:10:08.546637,M2,Alt kører efter planen
2024-03-09 12:10:08.546637,M3,Alt kører efter planen
2024-03-09 12:10:08.546637,M4,Alt kører efter planen
2024-03-09 12:00:06.791582,M1,Alt kører efter planen
2024-03-09 12:00:06.791582,M2,Alt kører efter planen
2024-03-09 12:00:06.791582,M3,Alt kører efter planen
2024-03-09 12:00:06.791582,M4,Alt kører efter planen
2024-03-09 11:50:07.234895,M1,Alt kører efter planen
2024-03-09 11:50:07.234895,M2,Alt kører efter planen
2024-03-09 11:50:07.234895,M3,Alt kører efter planen
2024-03-09 11:50:07.234895,M4,Alt kører efter planen
2024-03-09 11:40:07.263305,M1,Alt kører efter planen
2024-03-09 11:40:07.263305,M2,Alt kører efter planen
2024-03-09 11:40:07.263305,M3,Alt kører efter planen
2024-03-09 11:40:07.263305,M4,Alt kører efter planen
2024-03-09 11:30:08.006767,M1,Alt kører efter planen
2024-03-09 11:30:08.006767,M2,Alt kører efter planen
2024-03-09 11:30:08.006767,M3,Alt kører efter planen
2024-03-09 11:30:08.006767,M4,Alt kører efter planen
2024-03-09 11:20:08.012071,M1,Alt kører efter planen
2024-03-09 11:20:08.012071,M2,Alt kører efter planen
2024-03-09 11:20:08.012071,M3,Alt kører efter planen
2024-03-09 11:20:08.012071,M4,Alt kører efter planen
2024-03-09 11:10:05.732446,M1,Alt kører efter planen
2024-03-09 11:10:05.732446,M2,Alt kører efter planen
2024-03-09 11:10:05.732446,M3,Alt kører efter planen
2024-03-09 11:10:05.732446,M4,Alt kører efter planen
2024-03-09 11:00:07.638023,M1,Alt kører efter planen
2024-03-09 11:00:07.638023,M2,Alt kører efter planen
2024-03-09 11:00:07.638023,M3,Alt kører efter planen
2024-03-09 11:00:07.638023,M4,Alt kører efter planen
2024-03-09 10:50:08.709094,M1,Alt kører efter planen
2024-03-09 10:50:08.709094,M2,Alt kører efter planen
2024-03-09 10:50:08.709094,M3,Alt kører efter planen
2024-03-09 10:50:08.709094,M4,Alt kører efter planen
2024-03-09 10:40:07.092659,M1,Alt kører efter planen
2024-03-09 10:40:07.092659,M2,Alt kører efter planen
2024-03-09 10:40:07.092659,M3,Alt kører efter planen
2024-03-09 10:40:07.092659,M4,Alt kører efter planen
2024-03-09 10:30:09.850340,M1,Alt kører efter planen
2024-03-09 10:30:09.850340,M2,Alt kører efter planen
2024-03-09 10:30:09.850340,M3,Alt kører efter planen
2024-03-09 10:30:09.850340,M4,Alt kører efter planen
2024-03-09 10:20:08.943939,M1,Alt kører efter planen
2024-03-09 10:20:08.943939,M2,Alt kører efter planen
2024-03-09 10:20:08.943939,M3,Alt kører efter planen
2024-03-09 10:20:08.943939,M4,Alt kører efter planen
2024-03-09 10:10:08.118314,M1,Alt kører efter planen
2024-03-09 10:10:08.118314,M2,Alt kører efter planen
2024-03-09 10:10:08.118314,M3,Alt kører efter planen
2024-03-09 10:10:08.118314,M4,Alt kører efter planen
2024-03-09 10:00:08.751277,M1,Alt kører efter planen
2024-03-09 10:00:08.751277,M2,Alt kører efter planen
2024-03-09 10:00:08.751277,M3,Alt kører efter planen
2024-03-09 10:00:08.751277,M4,Alt kører efter planen
2024-03-09 09:50:09.561723,M1,Alt kører efter planen
2024-03-09 09:50:09.561723,M2,Alt kører efter planen
2024-03-09 09:50:09.561723,M3,Alt kører efter planen
2024-03-09 09:50:09.561723,M4,Alt kører efter planen
2024-03-09 09:40:09.218371,M1,Alt kører efter planen
2024-03-09 09:40:09.218371,M2,Alt kører efter planen
2024-03-09 09:40:09.218371,M3,Alt kører efter planen
2024-03-09 09:40:09.218371,M4,Alt kører efter planen
2024-03-09 09:30:07.180856,M1,Alt kører efter planen
2024-03-09 09:30:07.180856,M2,Alt kører efter planen
2024-03-09 09:30:07.180856,M3,Alt kører efter planen
2024-03-09 09:30:07.180856,M4,Alt kører efter planen
2024-03-09 09:20:06.641348,M1,Alt kører efter planen
2024-03-09 09:20:06.641348,M2,Alt kører efter planen
2024-03-09 09:20:06.641348,M3,Alt kører efter planen
2024-03-09 09:20:06.641348,M4,Alt kører efter planen
2024-03-09 09:10:07.621710,M1,Alt kører efter planen
2024-03-09 09:10:07.621710,M2,Alt kører efter planen
2024-03-09 09:10:07.621710,M3,Alt kører efter planen
2024-03-09 09:10:07.621710,M4,Alt kører efter planen
2024-03-09 09:00:05.008543,M1,Alt kører efter planen
2024-03-09 09:00:05.008543,M2,Alt kører efter planen
2024-03-09 09:00:05.008543,M3,Alt kører efter planen
2024-03-09 09:00:05.008543,M4,Alt kører efter planen
2024-03-09 08:50:05.999374,M1,Alt kører efter planen
2024-03-09 08:50:05.999374,M2,Alt kører efter planen
2024-03-09 08:50:05.999374,M3,Alt kører efter planen
2024-03-09 08:50:05.999374,M4,Alt kører efter planen
2024-03-09 08:40:06.145030,M1,Alt kører efter planen
2024-03-09 08:40:06.145030,M2,Alt kører efter planen
2024-03-09 08:40:06.145030,M3,Alt kører efter planen
2024-03-09 08:40:06.145030,M4,Alt kører efter planen
2024-03-09 08:30:09.070534,M1,Alt kører efter planen
2024-03-09 08:30:09.070534,M2,Alt kører efter planen
2024-03-09 08:30:09.070534,M3,Alt kører efter planen
2024-03-09 08:30:09.070534,M4,Alt kører efter planen
2024-03-09 08:20:06.258967,M1,Alt kører efter planen
2024-03-09 08:20:06.258967,M2,Alt kører efter planen
2024-03-09 08:20:06.258967,M3,Alt kører efter planen
2024-03-09 08:20:06.258967,M4,Alt kører efter planen
2024-03-09 08:10:07.083710,M1,Alt kører efter planen
2024-03-09 08:10:07.083710,M2,Alt kører efter planen
2024-03-09 08:10:07.083710,M3,Alt kører efter planen
2024-03-09 08:10:07.083710,M4,Alt kører efter planen
2024-03-09 08:00:06.279125,M1,Alt kører efter planen
2024-03-09 08:00:06.279125,M2,Alt kører efter planen
2024-03-09 08:00:06.279125,M3,Alt kører efter planen
2024-03-09 08:00:06.279125,M4,Alt kører efter planen
2024-03-09 07:50:06.116400,M1,Alt kører efter planen
2024-03-09 07:50:06.116400,M2,Alt kører efter planen
2024-03-09 07:50:06.116400,M3,Alt kører efter planen
2024-03-09 07:50:06.116400,M4,Alt kører efter planen
2024-03-09 07:40:08.449410,M1,Alt kører efter planen
2024-03-09 07:40:08.449410,M2,Alt kører efter planen
2024-03-09 07:40:08.449410,M3,Alt kører efter planen
2024-03-09 07:40:08.449410,M4,Alt kører efter planen
2024-03-09 07:30:06.968526,M1,Alt kører efter planen
2024-03-09 07:30:06.968526,M2,Alt kører efter planen
2024-03-09 07:30:06.968526,M3,Alt kører efter planen
2024-03-09 07:30:06.968526,M4,Alt kører efter planen
2024-03-09 07:20:06.025221,M1,Alt kører efter planen
2024-03-09 07:20:06.025221,M2,Alt kører efter planen
2024-03-09 07:20:06.025221,M3,Alt kører efter planen
2024-03-09 07:20:06.025221,M4,Alt kører efter planen
2024-03-09 07:10:07.853744,M1,Alt kører efter planen
2024-03-09 07:10:07.853744,M2,Alt kører efter planen
2024-03-09 07:10:07.853744,M3,Alt kører efter planen
2024-03-09 07:10:07.853744,M4,Alt kører efter planen
2024-03-09 07:00:05.844405,M1,Alt kører efter planen
2024-03-09 07:00:05.844405,M2,Alt kører efter planen
2024-03-09 07:00:05.844405,M3,Alt kører efter planen
2024-03-09 07:00:05.844405,M4,Alt kører efter planen
2024-03-09 06:50:08.462743,M1,Alt kører efter planen
2024-03-09 06:50:08.462743,M2,Alt kører efter planen
2024-03-09 06:50:08.462743,M3,Alt kører efter planen
2024-03-09 06:50:08.462743,M4,Alt kører efter planen
2024-03-09 06:40:10.163098,M1,Alt kører efter planen
2024-03-09 06:40:10.163098,M2,Alt kører efter planen
2024-03-09 06:40:10.163098,M3,Alt kører efter planen
2024-03-09 06:40:10.163098,M4,Alt kører efter planen
2024-03-09 06:30:05.548033,M1,Alt kører efter planen
2024-03-09 06:30:05.548033,M2,Alt kører efter planen
2024-03-09 06:30:05.548033,M3,Alt kører efter planen
2024-03-09 06:30:05.548033,M4,Alt kører efter planen
2024-03-09 06:20:07.356680,M1,Alt kører efter planen
2024-03-09 06:20:07.356680,M2,Alt kører efter planen
2024-03-09 06:20:07.356680,M3,Alt kører efter planen
2024-03-09 06:20:07.356680,M4,Alt kører efter planen
2024-03-09 06:10:08.990471,M1,Alt kører efter planen
2024-03-09 06:10:08.990471,M2,Alt kører efter planen
2024-03-09 06:10:08.990471,M3,Alt kører efter planen
2024-03-09 06:10:08.990471,M4,Alt kører efter planen
2024-03-09 06:00:07.094776,M1,Alt kører efter planen
2024-03-09 06:00:07.094776,M2,Alt kører efter planen
2024-03-09 06:00:07.094776,M3,Alt kører efter planen
2024-03-09 06:00:07.094776,M4,Alt kører efter planen
2024-03-09 05:50:06.903371,M1,Alt kører efter planen
2024-03-09 05:50:06.903371,M2,Alt kører efter planen
2024-03-09 05:50:06.903371,M3,Alt kører efter planen
2024-03-09 05:50:06.903371,M4,Alt kører efter planen
2024-03-09 05:40:06.293821,M1,Alt kører efter planen
2024-03-09 05:40:06.293821,M2,Alt kører efter planen
2024-03-09 05:40:06.293821,M3,Alt kører efter planen
2024-03-09 05:40:06.293821,M4,Alt kører efter planen
2024-03-09 05:30:07.844182,M1,Alt kører efter planen
2024-03-09 05:30:07.844182,M2,Alt kører efter planen
2024-03-09 05:30:07.844182,M3,Alt kører efter planen
2024-03-09 05:30:07.844182,M4,Alt kører efter planen
2024-03-09 05:20:05.198962,M1,Alt kører efter planen
2024-03-09 05:20:05.198962,M2,Alt kører efter planen
2024-03-09 05:20:05.198962,M3,Alt kører efter planen
2024-03-09 05:20:05.198962,M4,Alt kører efter planen
2024-03-09 05:10:06.291331,M1,Alt kører efter planen
2024-03-09 05:10:06.291331,M2,Alt kører efter planen
2024-03-09 05:10:06.291331,M3,Alt kører efter planen
2024-03-09 05:10:06.291331,M4,Alt kører efter planen
2024-03-09 05:00:07.288128,M1,Alt kører efter planen
2024-03-09 05:00:07.288128,M2,Alt kører efter planen
2024-03-09 05:00:07.288128,M3,Alt kører efter planen
2024-03-09 05:00:07.288128,M4,Alt kører efter planen
2024-03-09 04:50:08.820061,M1,Alt kører efter planen
2024-03-09 04:50:08.820061,M2,Alt kører efter planen
2024-03-09 04:50:08.820061,M3,Alt kører efter planen
2024-03-09 04:50:08.820061,M4,Alt kører efter planen
2024-03-09 04:40:07.575279,M1,Alt kører efter planen
2024-03-09 04:40:07.575279,M2,Alt kører efter planen
2024-03-09 04:40:07.575279,M3,Alt kører efter planen
2024-03-09 04:40:07.575279,M4,Alt kører efter planen
2024-03-09 04:30:07.448619,M1,Alt kører efter planen
2024-03-09 04:30:07.448619,M2,Alt kører efter planen
2024-03-09 04:30:07.448619,M3,Alt kører efter planen
2024-03-09 04:30:07.448619,M4,Alt kører efter planen
2024-03-09 04:20:07.151310,M1,Alt kører efter planen
2024-03-09 04:20:07.151310,M2,Alt kører efter planen
2024-03-09 04:20:07.151310,M3,Alt kører efter planen
2024-03-09 04:20:07.151310,M4,Alt kører efter planen
2024-03-09 04:10:07.744609,M1,Alt kører efter planen
2024-03-09 04:10:07.744609,M2,Alt kører efter planen
2024-03-09 04:10:07.744609,M3,Alt kører efter planen
2024-03-09 04:10:07.744609,M4,Alt kører efter planen
2024-03-09 04:00:07.688298,M1,Alt kører efter planen
2024-03-09 04:00:07.688298,M2,Alt kører efter planen
2024-03-09 04:00:07.688298,M3,Alt kører efter planen
2024-03-09 04:00:07.688298,M4,Alt kører efter planen
2024-03-09 03:50:06.302829,M1,Alt kører efter planen
2024-03-09 03:50:06.302829,M2,Alt kører efter planen
2024-03-09 03:50:06.302829,M3,Alt kører efter planen
2024-03-09 03:50:06.302829,M4,Alt kører efter planen
2024-03-09 03:40:08.325826,M1,Alt kører efter planen
2024-03-09 03:40:08.325826,M2,Alt kører efter planen
2024-03-09 03:40:08.325826,M3,Alt kører efter planen
2024-03-09 03:40:08.325826,M4,Alt kører efter planen
2024-03-09 03:30:06.320976,M1,Alt kører efter planen
2024-03-09 03:30:06.320976,M2,Alt kører efter planen
2024-03-09 03:30:06.320976,M3,Alt kører efter planen
2024-03-09 03:30:06.320976,M4,Alt kører efter planen
2024-03-09 03:20:05.732088,M1,Alt kører efter planen
2024-03-09 03:20:05.732088,M2,Alt kører efter planen
2024-03-09 03:20:05.732088,M3,Alt kører efter planen
2024-03-09 03:20:05.732088,M4,Alt kører efter planen
2024-03-09 03:10:08.930976,M1,Alt kører efter planen
2024-03-09 03:10:08.930976,M2,Alt kører efter planen
2024-03-09 03:10:08.930976,M3,Alt kører efter planen
2024-03-09 03:10:08.930976,M4,Alt kører efter planen
2024-03-09 03:00:06.422347,M1,Alt kører efter planen
2024-03-09 03:00:06.422347,M2,Alt kører efter planen
2024-03-09 03:00:06.422347,M3,Alt kører efter planen
2024-03-09 03:00:06.422347,M4,Alt kører efter planen
2024-03-09 02:50:06.538865,M1,Alt kører efter planen
2024-03-09 02:50:06.538865,M2,Alt kører efter planen
2024-03-09 02:50:06.538865,M3,Alt kører efter planen
2024-03-09 02:50:06.538865,M4,Alt kører efter planen
2024-03-09 02:40:07.226795,M1,Alt kører efter planen
2024-03-09 02:40:07.226795,M2,Alt kører efter planen
2024-03-09 02:40:07.226795,M3,Alt kører efter planen
2024-03-09 02:40:07.226795,M4,Alt kører efter planen
2024-03-09 02:30:07.135694,M1,Alt kører efter planen
2024-03-09 02:30:07.135694,M2,Alt kører efter planen
2024-03-09 02:30:07.135694,M3,Alt kører efter planen
2024-03-09 02:30:07.135694,M4,Alt kører efter planen
2024-03-09 02:20:07.057317,M1,Alt kører efter planen
2024-03-09 02:20:07.057317,M2,Alt kører efter planen
2024-03-09 02:20:07.057317,M3,Alt kører efter planen
2024-03-09 02:20:07.057317,M4,Alt kører efter planen
2024-03-09 02:10:08.417906,M1,Alt kører efter planen
2024-03-09 02:10:08.417906,M2,Alt kører efter planen
2024-03-09 02:10:08.417906,M3,Alt kører efter planen
2024-03-09 02:10:08.417906,M4,Alt kører efter planen
2024-03-09 02:00:06.035273,M1,Alt kører efter planen
2024-03-09 02:00:06.035273,M2,Alt kører efter planen
2024-03-09 02:00:06.035273,M3,Alt kører efter planen
2024-03-09 02:00:06.035273,M4,Alt kører efter planen
2024-03-09 01:50:06.548681,M1,Alt kører efter planen
2024-03-09 01:50:06.548681,M2,Alt kører efter planen
2024-03-09 01:50:06.548681,M3,Alt kører efter planen
2024-03-09 01:50:06.548681,M4,Alt kører efter planen
2024-03-09 01:40:09.033728,M1,Alt kører efter planen
2024-03-09 01:40:09.033728,M2,Alt kører efter planen
2024-03-09 01:40:09.033728,M3,Alt kører efter planen
2024-03-09 01:40:09.033728,M4,Alt kører efter planen
2024-03-09 01:30:06.725657,M1,Alt kører efter planen
2024-03-09 01:30:06.725657,M2,Alt kører efter planen
2024-03-09 01:30:06.725657,M3,Alt kører efter planen
2024-03-09 01:30:06.725657,M4,Alt kører efter planen
2024-03-09 01:20:07.756789,M1,Alt kører efter planen
2024-03-09 01:20:07.756789,M2,Alt kører efter planen
2024-03-09 01:20:07.756789,M3,Alt kører efter planen
2024-03-09 01:20:07.756789,M4,Alt kører efter planen
2024-03-09 01:10:08.965023,M1,Alt kører efter planen
2024-03-09 01:10:08.965023,M2,Alt kører efter planen
2024-03-09 01:10:08.965023,M3,Alt kører efter planen
2024-03-09 01:10:08.965023,M4,Alt kører efter planen
2024-03-09 01:00:07.332836,M1,Alt kører efter planen
2024-03-09 01:00:07.332836,M2,Alt kører efter planen
2024-03-09 01:00:07.332836,M3,Alt kører efter planen
2024-03-09 01:00:07.332836,M4,Alt kører efter planen
2024-03-09 00:50:06.395127,M1,Alt kører efter planen
2024-03-09 00:50:06.395127,M2,Alt kører efter planen
2024-03-09 00:50:06.395127,M3,Alt kører efter planen
2024-03-09 00:50:06.395127,M4,Alt kører efter planen
2024-03-09 00:40:09.785323,M1,Alt kører efter planen
2024-03-09 00:40:09.785323,M2,Alt kører efter planen
2024-03-09 00:40:09.785323,M3,Alt kører efter planen
2024-03-09 00:40:09.785323,M4,Alt kører efter planen
2024-03-09 00:30:08.864469,M1,Alt kører efter planen
2024-03-09 00:30:08.864469,M2,Alt kører efter planen
2024-03-09 00:30:08.864469,M3,Alt kører efter planen
2024-03-09 00:30:08.864469,M4,Alt kører efter planen
2024-03-09 00:20:08.380678,M1,Alt kører efter planen
2024-03-09 00:20:08.380678,M2,Alt kører efter planen
2024-03-09 00:20:08.380678,M3,Alt kører efter planen
2024-03-09 00:20:08.380678,M4,Alt kører efter planen
2024-03-09 00:10:08.653537,M1,Alt kører efter planen
2024-03-09 00:10:08.653537,M2,Alt kører efter planen
2024-03-09 00:10:08.653537,M3,Alt kører efter planen
2024-03-09 00:10:08.653537,M4,Alt kører efter planen
2024-03-09 00:00:06.971747,M1,Alt kører efter planen
2024-03-09 00:00:06.971747,M2,Alt kører efter planen
2024-03-09 00:00:06.971747,M3,Alt kører efter planen
2024-03-09 00:00:06.971747,M4,Alt kører efter planen
2024-03-08 23:50:07.043954,M1,Alt kører efter planen
2024-03-08 23:50:07.043954,M2,Alt kører efter planen
2024-03-08 23:50:07.043954,M3,Alt kører efter planen
2024-03-08 23:50:07.043954,M4,Alt kører efter planen
2024-03-08 23:40:06.455332,M1,Alt kører efter planen
2024-03-08 23:40:06.455332,M2,Alt kører efter planen
2024-03-08 23:40:06.455332,M3,Alt kører efter planen
2024-03-08 23:40:06.455332,M4,Alt kører efter planen
2024-03-08 23:30:07.607701,M1,Alt kører efter planen
2024-03-08 23:30:07.607701,M2,Alt kører efter planen
2024-03-08 23:30:07.607701,M3,Alt kører efter planen
2024-03-08 23:30:07.607701,M4,Alt kører efter planen
2024-03-08 23:20:05.751955,M1,Alt kører efter planen
2024-03-08 23:20:05.751955,M2,Alt kører efter planen
2024-03-08 23:20:05.751955,M3,Alt kører efter planen
2024-03-08 23:20:05.751955,M4,Alt kører efter planen
2024-03-08 23:10:07.144891,M1,Alt kører efter planen
2024-03-08 23:10:07.144891,M2,Alt kører efter planen
2024-03-08 23:10:07.144891,M3,Alt kører efter planen
2024-03-08 23:10:07.144891,M4,Alt kører efter planen
2024-03-08 23:00:06.097844,M1,Alt kører efter planen
2024-03-08 23:00:06.097844,M2,Alt kører efter planen
2024-03-08 23:00:06.097844,M3,Alt kører efter planen
2024-03-08 23:00:06.097844,M4,Alt kører efter planen
2024-03-08 22:50:05.858247,M1,Alt kører efter planen
2024-03-08 22:50:05.858247,M2,Alt kører efter planen
2024-03-08 22:50:05.858247,M3,Alt kører efter planen
2024-03-08 22:50:05.858247,M4,Alt kører efter planen
2024-03-08 22:40:08.946505,M1,Alt kører efter planen
2024-03-08 22:40:08.946505,M2,Alt kører efter planen
2024-03-08 22:40:08.946505,M3,Alt kører efter planen
2024-03-08 22:40:08.946505,M4,Alt kører efter planen
2024-03-08 22:30:05.602261,M1,Alt kører efter planen
2024-03-08 22:30:05.602261,M2,Alt kører efter planen
2024-03-08 22:30:05.602261,M3,Alt kører efter planen
2024-03-08 22:30:05.602261,M4,Alt kører efter planen
2024-03-08 22:20:05.106767,M1,Alt kører efter planen
